transaction_id,amount,merchant_category,hour_of_day,day_of_week,is_online,device_type,card_present,pin_used,distance_from_home,is_foreign,merchant_trust,card_age_days,account_age_months,avg_transaction_amount,transactions_last_24h,transactions_last_week,amount_to_avg_ratio,daily_transaction_velocity,weekly_transaction_velocity,time_since_last_txn,previous_fraud_count,is_fraud
TXN00047456,10.38,Retail,1,6,0,In-Person,1,0,1.09,0,5,990,35,29.9,1,17,0.336,1.0,2.429,2.25,0,0
TXN00047457,8.53,Grocery,3,1,0,In-Person,1,0,42.56,0,5,1064,60,88.21,2,12,0.096,2.0,1.714,2.27,0,0
TXN00047458,38.84,Online,17,5,0,In-Person,1,0,42.48,0,7,2286,106,64.8,2,14,0.59,2.0,2.0,15.01,1,0
TXN00047459,34.42,Gas Station,14,1,0,Mobile,0,1,30.33,0,6,674,10,20.62,2,14,1.592,2.0,2.0,12.65,0,0
TXN00047460,193.85,Online,11,1,0,In-Person,1,1,6.68,1,8,1203,52,12.32,3,14,14.554,3.0,2.0,8.31,0,0
TXN00047461,421.27,Online,7,2,1,In-Person,1,0,26.59,0,8,3155,107,16.28,3,12,24.382,3.0,1.714,19.53,0,0
TXN00047462,72.91,Restaurant,11,4,1,In-Person,1,1,17.31,0,10,2068,61,18.68,0,13,3.704,0.0,1.857,0.09,0,0
TXN00047463,7.06,Restaurant,8,6,0,Desktop,0,1,13.91,0,8,2077,97,83.77,0,21,0.083,0.0,3.0,7.04,1,0
TXN00047464,126.0,Retail,6,6,0,In-Person,1,0,19.33,0,9,2848,85,36.61,1,17,3.35,1.0,2.429,15.69,0,0
TXN00047465,65.67,Grocery,21,5,1,In-Person,1,0,42.92,0,8,556,77,45.84,3,17,1.402,3.0,2.429,22.83,0,0
TXN00047466,187.18,Online,7,5,0,Tablet,0,1,4.35,0,8,1922,4,46.57,2,16,3.935,2.0,2.286,22.56,0,0
TXN00047467,98.41,Retail,19,5,0,Desktop,0,1,1.47,0,2,1999,50,19.61,1,14,4.774,1.0,2.0,21.84,0,0
TXN00047468,114.31,Online,9,0,0,Mobile,0,1,67.37,0,7,2434,63,27.74,1,20,3.978,1.0,2.857,10.39,0,0
TXN00047469,145.79,Retail,10,4,1,Mobile,0,1,11.04,0,5,1204,12,72.68,1,14,1.979,1.0,2.0,3.16,0,0
TXN00047470,206.66,Retail,1,1,0,In-Person,1,0,24.95,1,3,49,5,90.28,2,12,2.264,2.0,1.714,0.78,2,0
TXN00047471,34.2,Retail,3,5,1,Desktop,0,0,4.59,0,4,44,66,218.41,2,8,0.156,2.0,1.143,9.56,0,0
TXN00047472,183.98,Grocery,20,2,0,Mobile,0,0,11.49,0,9,1494,9,50.46,0,15,3.575,0.0,2.143,0.75,0,0
TXN00047473,214.78,Travel,20,6,0,Mobile,0,0,7.87,0,5,2352,107,89.0,1,16,2.386,1.0,2.286,27.8,0,0
TXN00047474,14.65,Restaurant,8,6,1,In-Person,1,0,18.95,0,5,3583,56,140.83,3,14,0.103,3.0,2.0,4.92,2,0
TXN00047475,106.24,Gas Station,7,1,1,Tablet,0,0,10.4,0,4,1651,57,39.3,0,14,2.636,0.0,2.0,1.72,2,0
TXN00047476,24.93,Online,4,6,0,Mobile,0,0,6.1,0,9,1215,26,113.02,3,15,0.219,3.0,2.143,14.63,0,0
TXN00047477,99.5,Grocery,13,3,0,Desktop,0,1,7.17,0,3,331,54,52.15,6,13,1.872,6.0,1.857,5.28,1,0
TXN00047478,77.28,Retail,1,4,0,In-Person,1,1,14.23,0,6,3613,110,49.33,2,19,1.536,2.0,2.714,16.61,0,0
TXN00047479,6.04,Online,20,6,0,Mobile,0,1,3.85,0,7,1266,76,20.89,5,15,0.276,5.0,2.143,6.89,0,0
TXN00047480,39.81,Retail,16,0,0,Tablet,0,0,0.81,0,4,3559,52,65.15,1,12,0.602,1.0,1.714,44.17,2,0
TXN00047481,21.04,Entertainment,7,2,1,In-Person,1,0,30.26,0,8,3077,72,30.05,0,18,0.678,0.0,2.571,16.55,0,0
TXN00047482,76.41,Gas Station,1,4,1,In-Person,1,0,34.27,0,6,937,53,25.23,2,13,2.913,2.0,1.857,53.67,1,0
TXN00047483,41.51,Restaurant,22,1,0,In-Person,1,0,13.81,0,8,858,49,55.54,5,17,0.734,5.0,2.429,1.35,0,0
TXN00047484,192.3,Grocery,14,0,0,In-Person,1,1,20.19,0,4,3169,43,54.04,0,17,3.494,0.0,2.429,4.08,0,0
TXN00047485,7.97,Entertainment,1,2,0,Mobile,0,0,10.24,0,6,774,64,26.94,2,17,0.285,2.0,2.429,40.69,0,0
TXN00047486,20.69,Travel,10,5,1,Desktop,0,0,18.08,0,3,3110,9,19.16,5,11,1.026,5.0,1.571,27.22,1,0
TXN00047487,102.19,Restaurant,13,1,1,Tablet,0,0,33.23,0,7,3080,42,59.5,4,16,1.689,4.0,2.286,5.5,0,0
TXN00047488,71.41,Travel,20,1,0,In-Person,1,1,22.41,0,7,2458,70,230.46,3,13,0.309,3.0,1.857,2.29,2,0
TXN00047489,9.0,Travel,9,4,1,Mobile,0,0,21.22,0,6,1229,22,7.63,2,11,1.043,2.0,1.571,9.02,0,0
TXN00047490,4.79,Travel,6,1,1,In-Person,1,0,22.46,0,8,729,13,74.32,4,5,0.064,4.0,0.714,0.97,0,0
TXN00047491,221.83,Online,21,6,1,Mobile,0,0,0.8,0,4,2417,70,97.23,5,14,2.258,5.0,2.0,1.16,0,0
TXN00047492,3.06,Gas Station,13,1,0,Mobile,0,0,18.22,0,10,977,64,22.4,2,13,0.131,2.0,1.857,5.25,0,0
TXN00047493,41.93,Restaurant,12,2,0,Desktop,0,0,13.91,0,6,1062,3,168.83,0,16,0.247,0.0,2.286,21.13,0,0
TXN00047494,34.0,Travel,20,1,0,In-Person,1,0,3.34,0,6,603,55,46.07,3,21,0.722,3.0,3.0,7.06,0,0
TXN00047495,85.28,Online,21,3,0,Mobile,0,0,29.13,0,1,816,77,76.05,0,18,1.107,0.0,2.571,22.55,0,0
TXN00047496,60.16,Gas Station,1,3,1,In-Person,1,0,3.14,0,10,1617,69,14.3,2,15,3.932,2.0,2.143,6.63,0,0
TXN00047497,3.03,Travel,9,0,1,Mobile,0,1,62.73,0,8,2446,32,98.23,3,15,0.031,3.0,2.143,6.44,0,0
TXN00047498,171.33,Retail,0,5,0,Desktop,0,1,59.15,0,4,259,5,24.6,5,13,6.692,5.0,1.857,19.84,0,0
TXN00047499,29.03,Online,0,3,0,In-Person,1,0,33.53,0,8,236,110,150.76,1,13,0.191,1.0,1.857,7.27,0,0
TXN00047500,57.88,Gas Station,23,6,1,In-Person,1,0,10.42,0,8,2152,63,26.67,7,13,2.092,7.0,1.857,11.64,0,0
TXN00047501,58.88,Online,2,6,1,In-Person,1,0,12.59,0,7,3456,40,28.24,4,20,2.013,4.0,2.857,1.43,1,0
TXN00047502,41.93,Grocery,10,5,1,In-Person,1,0,20.16,0,9,1151,113,62.32,3,19,0.662,3.0,2.714,3.44,0,0
TXN00047503,234.66,Grocery,18,3,0,Mobile,0,0,29.82,0,7,2731,70,63.83,0,16,3.62,0.0,2.286,6.46,0,0
TXN00047504,1405.29,Entertainment,8,4,0,In-Person,1,0,18.7,1,8,3541,55,53.11,0,22,25.972,0.0,3.143,62.88,1,0
TXN00047505,141.32,Restaurant,12,3,1,In-Person,1,0,24.87,0,10,1170,30,128.29,1,9,1.093,1.0,1.286,4.91,0,0
TXN00047506,21.14,Retail,21,1,1,Tablet,0,1,17.14,0,10,985,58,53.74,3,14,0.386,3.0,2.0,30.1,0,0
TXN00047507,320.64,Travel,3,4,0,Desktop,0,0,31.87,0,4,2220,91,39.96,3,9,7.828,3.0,1.286,9.63,0,0
TXN00047508,53.11,Retail,19,6,1,Mobile,0,0,18.61,0,8,5,42,496.29,0,15,0.107,0.0,2.143,4.23,1,0
TXN00047509,565.67,Grocery,22,3,0,Mobile,0,0,38.72,0,7,525,64,20.79,3,14,25.964,3.0,2.0,8.86,1,0
TXN00047510,45.06,Grocery,5,6,1,In-Person,1,1,5.04,0,7,3124,86,288.81,3,14,0.155,3.0,2.0,7.03,0,0
TXN00047511,16.1,Restaurant,1,1,1,In-Person,1,0,10.98,0,6,383,99,16.33,3,21,0.929,3.0,3.0,3.92,2,0
TXN00047512,59.78,Restaurant,8,0,1,Mobile,0,0,18.73,0,6,2467,44,12.82,1,10,4.325,1.0,1.429,28.01,0,0
TXN00047513,20.42,Entertainment,17,6,1,Desktop,0,0,30.16,0,10,2004,69,27.52,4,15,0.716,4.0,2.143,16.01,2,0
TXN00047514,67.94,Gas Station,23,4,0,In-Person,1,0,26.93,0,3,344,88,22.89,4,19,2.844,4.0,2.714,20.1,0,1
TXN00047515,37.23,Grocery,3,1,0,Mobile,0,1,31.2,0,8,1653,45,19.8,1,11,1.79,1.0,1.571,13.69,1,0
TXN00047516,34.18,Retail,0,4,1,In-Person,1,0,18.33,0,3,2699,51,15.65,3,9,2.053,3.0,1.286,13.46,1,0
TXN00047517,14.66,Retail,0,0,0,In-Person,1,0,26.54,0,6,71,89,142.02,3,17,0.102,3.0,2.429,6.37,1,0
TXN00047518,12.39,Retail,19,6,0,In-Person,1,0,13.52,0,7,2479,112,29.99,1,10,0.4,1.0,1.429,2.43,0,0
TXN00047519,19.82,Gas Station,16,0,0,In-Person,1,1,29.42,0,6,1796,65,55.0,0,12,0.354,0.0,1.714,7.29,0,0
TXN00047520,21.59,Retail,18,4,1,Mobile,0,0,30.99,0,7,2294,59,37.32,4,18,0.563,4.0,2.571,18.18,0,0
TXN00047521,464.59,Gas Station,2,6,0,In-Person,1,0,6.52,0,5,1598,85,27.51,3,16,16.295,3.0,2.286,6.7,0,0
TXN00047522,49.01,Online,22,6,1,Desktop,0,1,17.34,0,10,1378,10,310.46,1,20,0.157,1.0,2.857,60.4,0,0
TXN00047523,769.5,Retail,21,1,1,In-Person,1,0,24.91,0,5,1669,15,31.5,0,13,23.68,0.0,1.857,31.84,0,0
TXN00047524,401.99,Retail,23,2,1,Mobile,0,0,34.55,0,6,2382,26,21.4,2,9,17.946,2.0,1.286,9.76,1,0
TXN00047525,43.66,Restaurant,22,4,0,In-Person,1,0,37.09,0,9,2325,1,20.97,0,21,1.987,0.0,3.0,9.11,0,0
TXN00047526,19.55,Gas Station,16,5,0,Mobile,0,0,21.58,0,5,1400,63,71.75,1,11,0.269,1.0,1.571,27.42,2,0
TXN00047527,37.21,Online,2,6,0,In-Person,1,0,41.58,0,4,3499,20,14.33,1,21,2.427,1.0,3.0,3.38,0,0
TXN00047528,79.82,Retail,3,2,0,Desktop,0,1,31.03,0,6,871,28,52.43,1,17,1.494,1.0,2.429,1.99,0,0
TXN00047529,441.72,Retail,12,6,0,Mobile,0,0,19.65,0,8,895,60,47.63,3,19,9.083,3.0,2.714,21.62,0,0
TXN00047530,8.92,Gas Station,14,5,0,In-Person,1,1,22.83,0,8,678,20,29.38,1,16,0.294,1.0,2.286,0.76,0,0
TXN00047531,18.94,Entertainment,11,1,0,Tablet,0,0,13.51,0,4,2902,37,117.08,5,17,0.16,5.0,2.429,13.07,0,0
TXN00047532,27.31,Restaurant,2,6,1,Mobile,0,0,37.66,0,5,753,4,37.38,2,14,0.711,2.0,2.0,6.31,0,0
TXN00047533,186.07,Travel,20,5,1,In-Person,1,0,2.56,0,8,2646,94,140.74,1,12,1.313,1.0,1.714,10.72,1,0
TXN00047534,117.62,Retail,7,3,1,Tablet,0,1,41.8,0,10,614,23,181.28,3,9,0.645,3.0,1.286,23.7,0,0
TXN00047535,45.62,Travel,0,4,1,Mobile,0,0,39.99,0,9,1640,72,42.47,1,15,1.049,1.0,2.143,4.11,0,0
TXN00047536,329.3,Restaurant,17,0,1,Tablet,0,0,13.44,0,7,3348,27,36.31,2,15,8.827,2.0,2.143,27.67,2,0
TXN00047537,638.44,Restaurant,12,5,0,Mobile,0,1,48.55,0,8,692,2,45.47,2,21,13.739,2.0,3.0,3.39,0,0
TXN00047538,6.5,Retail,6,6,1,Mobile,0,0,14.05,0,9,2565,13,16.53,3,17,0.371,3.0,2.429,0.26,0,0
TXN00047539,19.03,Grocery,12,5,1,In-Person,1,0,19.47,0,6,1274,67,44.47,2,14,0.418,2.0,2.0,20.25,0,0
TXN00047540,73.8,Restaurant,16,3,0,Desktop,0,1,33.33,0,7,121,99,38.69,0,13,1.859,0.0,1.857,5.76,2,0
TXN00047541,14.01,Grocery,12,1,0,In-Person,1,0,69.41,0,5,1207,105,41.99,3,12,0.326,3.0,1.714,10.21,1,0
TXN00047542,45.66,Entertainment,12,6,0,Desktop,0,0,31.52,0,3,2432,72,50.19,3,9,0.892,3.0,1.286,19.15,0,0
TXN00047543,23.31,Entertainment,10,6,1,In-Person,1,1,7.53,0,5,3383,102,22.03,1,19,1.012,1.0,2.714,21.3,0,0
TXN00047544,3.07,Gas Station,13,0,0,In-Person,1,1,21.23,0,7,2727,104,26.72,2,15,0.111,2.0,2.143,7.57,0,0
TXN00047545,14.65,Grocery,20,4,1,Mobile,0,0,22.13,0,3,3544,57,40.09,0,16,0.356,0.0,2.286,1.34,0,0
TXN00047546,12.98,Retail,9,1,0,In-Person,1,1,36.51,0,5,1392,33,173.92,1,17,0.074,1.0,2.429,5.14,0,0
TXN00047547,57.92,Entertainment,7,4,0,Desktop,0,0,75.57,0,8,623,97,84.56,0,15,0.677,0.0,2.143,15.81,0,0
TXN00047548,82.65,Online,5,6,0,In-Person,1,1,5.03,0,6,1325,104,42.72,2,12,1.89,2.0,1.714,3.24,1,0
TXN00047549,92.1,Grocery,18,3,0,In-Person,1,0,17.25,0,7,2284,9,28.91,2,15,3.079,2.0,2.143,8.87,2,0
TXN00047550,199.58,Retail,22,6,0,In-Person,1,0,13.43,0,4,3529,75,69.14,2,13,2.845,2.0,1.857,21.97,0,0
TXN00047551,10.45,Gas Station,18,4,0,In-Person,1,0,17.95,0,6,2640,115,29.15,6,21,0.347,6.0,3.0,13.48,0,0
TXN00047552,21.9,Grocery,11,5,0,In-Person,1,1,5.45,0,7,2472,89,51.02,6,15,0.421,6.0,2.143,11.86,0,0
TXN00047553,13.7,Grocery,20,0,0,In-Person,1,0,12.57,0,7,2720,97,80.93,4,6,0.167,4.0,0.857,3.64,0,0
TXN00047554,28.24,Restaurant,6,6,1,In-Person,1,1,9.26,0,9,3193,63,39.52,5,16,0.697,5.0,2.286,11.44,0,0
TXN00047555,3.97,Online,17,4,0,In-Person,1,0,14.38,0,7,3195,111,34.46,1,11,0.112,1.0,1.571,3.48,0,0
TXN00047556,3.44,Online,19,3,1,In-Person,1,1,37.82,0,6,2250,29,27.78,1,19,0.12,1.0,2.714,6.21,0,0
TXN00047557,43.5,Grocery,17,3,0,In-Person,1,0,36.23,0,6,1759,63,56.21,0,19,0.76,0.0,2.714,37.55,0,0
TXN00047558,1.97,Travel,22,0,0,In-Person,1,0,4.31,0,9,214,75,14.01,1,11,0.131,1.0,1.571,22.26,0,0
TXN00047559,77.83,Grocery,2,2,1,Tablet,0,0,29.53,0,7,1085,23,41.17,2,23,1.845,2.0,3.286,15.6,2,1
TXN00047560,44.96,Retail,8,5,1,Mobile,0,1,15.71,0,7,1298,103,22.95,3,13,1.877,3.0,1.857,10.91,0,0
TXN00047561,12.59,Online,5,2,0,In-Person,1,0,23.48,0,7,3420,87,29.19,2,12,0.417,2.0,1.714,0.84,0,0
TXN00047562,34.21,Retail,0,4,0,In-Person,1,0,3.97,0,6,1118,7,35.02,0,14,0.95,0.0,2.0,0.01,0,0
TXN00047563,50.01,Restaurant,9,3,0,Mobile,0,0,8.33,0,1,1098,71,43.3,2,16,1.129,2.0,2.286,11.94,0,0
TXN00047564,32.54,Restaurant,7,6,1,Desktop,0,0,48.03,0,4,2985,37,93.7,1,18,0.344,1.0,2.571,7.27,0,0
TXN00047565,104.01,Retail,22,1,1,In-Person,1,0,24.25,1,7,1273,46,63.09,2,15,1.623,2.0,2.143,12.08,0,0
TXN00047566,109.73,Restaurant,16,1,0,Mobile,0,0,3.14,0,5,2929,46,64.27,1,18,1.681,1.0,2.571,6.84,0,0
TXN00047567,3.97,Entertainment,2,3,1,Desktop,0,0,26.82,0,7,133,2,68.93,1,15,0.057,1.0,2.143,23.26,0,0
TXN00047568,24.86,Entertainment,2,1,1,In-Person,1,0,14.94,0,8,1020,2,61.29,4,21,0.399,4.0,3.0,0.81,0,0
TXN00047569,141.59,Retail,2,5,0,In-Person,1,0,16.83,0,3,1513,15,28.03,4,18,4.877,4.0,2.571,7.65,0,0
TXN00047570,34.86,Restaurant,6,0,0,In-Person,1,0,7.16,0,7,2373,50,135.93,3,13,0.255,3.0,1.857,0.12,0,0
TXN00047571,60.63,Grocery,21,4,1,In-Person,1,0,19.35,0,5,200,45,72.26,4,17,0.828,4.0,2.429,16.55,0,0
TXN00047572,167.95,Retail,10,3,0,Desktop,0,1,7.84,0,4,3415,96,146.61,2,13,1.138,2.0,1.857,13.92,0,0
TXN00047573,67.0,Online,17,4,1,In-Person,1,1,11.39,0,7,1660,92,247.79,0,19,0.269,0.0,2.714,0.77,0,0
TXN00047574,61.97,Online,4,0,0,Mobile,0,1,52.61,0,5,3629,38,48.24,0,17,1.258,0.0,2.429,19.15,0,0
TXN00047575,23.98,Retail,21,1,1,In-Person,1,0,3.46,0,6,3636,5,119.2,1,17,0.199,1.0,2.429,1.67,0,0
TXN00047576,20.25,Restaurant,1,3,0,In-Person,1,0,19.76,0,6,2983,112,40.71,0,13,0.486,0.0,1.857,4.99,2,0
TXN00047577,38.14,Grocery,13,5,0,In-Person,1,1,12.39,0,8,611,109,94.49,1,15,0.399,1.0,2.143,13.99,0,0
TXN00047578,86.14,Online,0,0,0,Mobile,0,0,8.07,0,7,2903,84,95.03,2,16,0.897,2.0,2.286,0.53,0,0
TXN00047579,40.58,Grocery,3,0,1,In-Person,1,1,19.16,0,10,1391,91,26.35,2,12,1.484,2.0,1.714,10.7,0,0
TXN00047580,13.26,Gas Station,13,6,1,In-Person,1,1,36.31,0,8,1750,116,30.75,0,21,0.418,0.0,3.0,8.61,0,0
TXN00047581,27.48,Retail,14,5,0,Tablet,0,1,38.54,0,7,2560,79,69.7,1,18,0.389,1.0,2.571,0.37,0,0
TXN00047582,5.37,Restaurant,19,4,0,In-Person,1,1,14.49,0,8,655,15,37.25,3,15,0.14,3.0,2.143,46.29,0,0
TXN00047583,11.74,Online,19,3,1,Desktop,0,0,15.19,0,6,2381,59,15.23,1,14,0.723,1.0,2.0,24.23,0,0
TXN00047584,8.91,Grocery,16,4,0,Mobile,0,0,25.69,0,4,899,32,113.86,1,11,0.078,1.0,1.571,1.28,0,0
TXN00047585,169.77,Restaurant,2,4,1,In-Person,1,1,18.57,0,3,3250,84,66.41,1,15,2.519,1.0,2.143,3.2,0,0
TXN00047586,5.91,Online,22,0,0,Desktop,0,1,2.96,0,8,2404,67,13.46,0,15,0.408,0.0,2.143,6.15,0,0
TXN00047587,55.65,Restaurant,3,4,0,Mobile,0,0,6.35,0,9,3174,51,146.16,0,13,0.378,0.0,1.857,33.74,0,0
TXN00047588,8.02,Restaurant,17,1,0,Mobile,0,1,15.67,0,10,3180,24,84.13,2,16,0.094,2.0,2.286,10.88,0,0
TXN00047589,1.78,Restaurant,23,6,1,In-Person,1,1,25.59,0,7,2329,70,114.36,5,14,0.015,5.0,2.0,4.01,0,0
TXN00047590,54.93,Grocery,0,6,0,Desktop,0,0,6.37,0,8,3425,23,30.56,1,15,1.74,1.0,2.143,6.33,0,0
TXN00047591,88.72,Travel,4,6,0,In-Person,1,0,10.78,0,3,471,41,57.91,2,18,1.506,2.0,2.571,19.22,0,0
TXN00047592,678.59,Travel,17,1,0,In-Person,1,0,2.71,0,8,786,4,15.82,1,15,40.35,1.0,2.143,9.33,0,0
TXN00047593,29.15,Grocery,12,0,0,In-Person,1,0,12.97,0,6,468,55,56.19,1,21,0.51,1.0,3.0,3.4,0,0
TXN00047594,2.1,Travel,13,6,1,Desktop,0,1,20.17,0,7,2627,62,28.67,2,14,0.071,2.0,2.0,1.41,1,0
TXN00047595,26.71,Retail,19,4,1,In-Person,1,0,62.52,0,6,669,114,33.15,3,17,0.782,3.0,2.429,3.4,0,0
TXN00047596,201.41,Entertainment,2,6,0,In-Person,1,0,15.56,0,7,1437,60,96.34,0,16,2.069,0.0,2.286,4.31,0,0
TXN00047597,180.44,Grocery,22,1,1,In-Person,1,1,2.06,0,5,2046,21,133.13,3,12,1.345,3.0,1.714,21.32,0,0
TXN00047598,349.67,Restaurant,5,2,0,In-Person,1,1,26.01,0,8,1515,33,42.55,3,17,8.03,3.0,2.429,11.64,0,0
TXN00047599,94.71,Travel,10,2,1,Desktop,0,0,19.11,0,4,1962,6,70.5,4,13,1.325,4.0,1.857,18.78,0,0
TXN00047600,52.03,Online,8,4,0,Mobile,0,0,14.92,0,6,1776,33,61.76,0,12,0.829,0.0,1.714,3.02,0,1
TXN00047601,1263.68,Retail,19,0,0,Mobile,0,1,20.53,0,8,3469,61,20.85,1,15,57.844,1.0,2.143,11.48,0,0
TXN00047602,3.67,Retail,18,6,1,In-Person,1,0,31.63,0,7,2390,51,25.5,2,12,0.139,2.0,1.714,5.15,0,0
TXN00047603,136.36,Gas Station,6,1,1,Desktop,0,0,12.98,0,5,3092,86,72.58,2,13,1.853,2.0,1.857,2.03,0,0
TXN00047604,160.35,Grocery,21,3,1,In-Person,1,1,20.63,0,9,1573,94,190.34,3,21,0.838,3.0,3.0,18.3,0,0
TXN00047605,48.06,Gas Station,20,3,0,In-Person,1,1,4.89,0,9,2964,50,104.69,1,18,0.455,1.0,2.571,27.9,0,0
TXN00047606,16.25,Gas Station,9,1,1,In-Person,1,1,12.73,0,6,3580,4,49.42,3,12,0.322,3.0,1.714,12.81,0,0
TXN00047607,162.1,Online,6,4,0,Mobile,0,1,75.51,0,7,2826,80,89.29,2,13,1.795,2.0,1.857,0.89,0,0
TXN00047608,77.08,Retail,4,6,0,Tablet,0,0,8.69,0,3,2624,119,28.08,6,15,2.65,6.0,2.143,1.22,0,0
TXN00047609,78.37,Online,3,2,1,In-Person,1,0,14.12,0,4,3600,64,49.22,1,14,1.56,1.0,2.0,5.55,0,0
TXN00047610,3.44,Travel,16,2,0,Mobile,0,1,14.63,0,8,747,108,60.33,2,19,0.056,2.0,2.714,17.41,0,0
TXN00047611,15.92,Travel,4,1,0,Desktop,0,0,32.8,0,10,54,14,62.14,6,14,0.252,6.0,2.0,35.97,0,0
TXN00047612,37.06,Entertainment,16,5,0,In-Person,1,0,16.3,0,6,2930,74,98.12,3,7,0.374,3.0,1.0,15.88,0,0
TXN00047613,33.87,Gas Station,16,6,1,Desktop,0,1,20.84,0,6,1272,85,30.03,5,12,1.091,5.0,1.714,8.62,0,0
TXN00047614,558.97,Gas Station,16,2,1,Mobile,0,0,33.09,0,9,2881,107,78.25,3,18,7.054,3.0,2.571,1.49,0,0
TXN00047615,160.36,Restaurant,0,1,1,In-Person,1,1,44.92,0,3,3596,80,17.17,2,13,8.825,2.0,1.857,7.01,0,0
TXN00047616,8.86,Travel,23,0,1,In-Person,1,0,31.06,0,7,1888,75,107.54,1,14,0.082,1.0,2.0,33.78,0,0
TXN00047617,80.61,Grocery,1,2,1,In-Person,1,0,17.86,0,8,1974,101,28.56,2,13,2.726,2.0,1.857,2.15,0,0
TXN00047618,297.23,Retail,22,5,1,Desktop,0,1,3.27,0,3,980,20,63.04,2,21,4.641,2.0,3.0,0.92,2,1
TXN00047619,11.54,Retail,18,4,0,Mobile,0,0,20.42,0,7,785,82,13.34,1,15,0.804,1.0,2.143,11.17,1,0
TXN00047620,78.73,Travel,8,5,1,In-Person,1,1,38.23,0,10,491,101,37.32,4,10,2.054,4.0,1.429,3.13,1,0
TXN00047621,23.73,Gas Station,19,2,0,Mobile,0,0,2.64,0,7,695,88,21.92,7,16,1.036,7.0,2.286,11.83,0,0
TXN00047622,94.98,Restaurant,22,1,0,In-Person,1,0,15.31,0,1,2386,62,68.04,2,15,1.376,2.0,2.143,7.15,0,0
TXN00047623,106.91,Online,14,3,0,Desktop,0,0,16.59,0,8,3164,58,83.72,4,14,1.262,4.0,2.0,6.42,2,1
TXN00047624,216.8,Entertainment,18,2,0,In-Person,1,1,33.69,0,5,2621,34,42.12,1,16,5.028,1.0,2.286,68.54,2,1
TXN00047625,71.11,Travel,4,5,1,In-Person,1,0,3.04,0,2,1804,91,34.45,1,20,2.006,1.0,2.857,39.84,0,0
TXN00047626,58.73,Entertainment,12,1,1,In-Person,1,1,6.03,0,10,2395,76,70.63,1,15,0.82,1.0,2.143,13.32,0,0
TXN00047627,19.31,Online,3,2,1,In-Person,1,0,35.59,0,7,1012,67,186.44,3,12,0.103,3.0,1.714,10.71,2,0
TXN00047628,38.48,Entertainment,12,2,0,Mobile,0,0,5.72,0,4,41,113,46.29,2,15,0.814,2.0,2.143,19.0,0,0
TXN00047629,538.82,Online,5,2,0,In-Person,1,0,48.37,0,7,420,75,24.67,1,17,20.994,1.0,2.429,6.0,1,0
TXN00047630,163.05,Grocery,11,3,0,Mobile,0,0,3.33,0,5,578,104,304.56,2,24,0.534,2.0,3.429,10.48,1,0
TXN00047631,34.18,Restaurant,8,1,1,Mobile,0,1,14.85,0,2,3475,112,89.9,3,13,0.376,3.0,1.857,18.43,2,1
TXN00047632,43.11,Grocery,14,6,0,Mobile,0,0,9.26,0,7,316,21,37.23,5,13,1.128,5.0,1.857,8.57,0,0
TXN00047633,8.16,Grocery,20,5,1,Desktop,0,0,63.48,0,1,3521,118,39.84,2,12,0.2,2.0,1.714,0.02,0,0
TXN00047634,54.14,Entertainment,14,0,0,Mobile,0,0,17.49,0,7,545,30,44.32,0,14,1.195,0.0,2.0,17.24,0,0
TXN00047635,711.5,Entertainment,16,5,1,In-Person,1,1,20.73,0,8,2947,8,73.28,2,15,9.579,2.0,2.143,1.0,0,0
TXN00047636,39.75,Grocery,4,6,0,In-Person,1,0,42.52,0,10,1942,101,80.98,1,20,0.485,1.0,2.857,23.97,1,0
TXN00047637,50.49,Online,4,4,1,In-Person,1,0,6.85,1,8,1817,2,164.94,1,10,0.304,1.0,1.429,21.29,1,0
TXN00047638,149.33,Retail,23,3,0,In-Person,1,0,16.57,0,7,322,39,35.98,1,15,4.038,1.0,2.143,17.2,0,0
TXN00047639,218.33,Gas Station,4,4,0,Mobile,0,1,34.9,0,4,681,67,38.24,2,16,5.564,2.0,2.286,6.87,0,0
TXN00047640,30.59,Entertainment,20,4,0,In-Person,1,0,27.98,0,7,3505,113,21.33,1,14,1.37,1.0,2.0,5.96,0,0
TXN00047641,239.43,Gas Station,13,6,0,In-Person,1,1,1.45,0,8,588,91,32.48,1,11,7.152,1.0,1.571,7.19,0,0
TXN00047642,173.26,Restaurant,1,0,1,Mobile,0,1,13.27,0,9,1371,4,108.64,1,17,1.58,1.0,2.429,1.29,0,0
TXN00047643,45.02,Online,8,2,0,In-Person,1,1,5.88,0,5,3474,75,12.54,0,17,3.325,0.0,2.429,15.52,0,0
TXN00047644,7.04,Retail,13,0,1,Mobile,0,0,14.11,0,3,777,44,11.03,2,18,0.585,2.0,2.571,10.22,0,0
TXN00047645,315.29,Travel,14,4,0,Mobile,0,1,24.68,0,7,1451,60,24.72,3,14,12.256,3.0,2.0,3.59,0,0
TXN00047646,32.9,Online,3,3,0,In-Person,1,1,27.02,0,10,3494,60,133.62,0,10,0.244,0.0,1.429,5.03,0,0
TXN00047647,7.56,Gas Station,22,4,1,In-Person,1,1,27.83,0,4,2052,67,18.03,1,18,0.397,1.0,2.571,17.39,1,0
TXN00047648,16.04,Online,5,4,0,In-Person,1,0,0.43,0,9,3511,95,36.14,1,16,0.432,1.0,2.286,7.64,1,0
